filename,Artistic Categories,Total aesthetic score,Theme and logic,Creativity,Layout and composition,Space and perspective,The sense of order,Light and shadow,Color,Details and texture,The overall,Mood,Language Comment
8ccc35f2429e4891b1e287e3b964782b.png,oil painting*classicism*still life,30,4.17,,3.5,3.17,4,3.5,3,4,3.33,3.33,
8cd292cc8d614f74ab0b2b1aafd4b26b.png,traditional Chinese painting*meticulous*portraiture,71.67,,,6.83,6.67,,6.5,7.17,7,6.67,,
8cd2bdb3128a419babc0488ff05b1807.jpg,sketching*symbolism*portraiture,73.33,,,7.33,7,,6.17,,6.5,6.67,,"The design is complete, the expression is finely portrayed, the color tone is too gray, and the face lacks structure"
8ceb1a3807394d56a992576675955f09.jpg,sketching*classicism*portraiture,60.83,,,5.83,5.83,,6,,5.5,5.83,,
8cf012919fc34e399d926ad9c78dcce9.jpg,sketching*classicism*landscapes,70.83,6.33,,6.33,6.67,6.33,5.83,,5.83,6.5,5.5,"The overall picture is good, and the distinction between the front, middle, and back scenes is not enough. The main subject is also not fully portrayed"
8cf0caed53ed4f93ba07a0122f5b19ce.png,traditional Chinese painting*freehand*portraiture,83.33,7.83,7.67,8.17,,8,,7.83,8,8.33,,"The order of the picture is orderly, and calligraphy and the picture complement each other. The elements in the picture are concise, intuitive, and rich. The calligraphy of the character holding a fan combines well with the character and background, creating an artistic conception of Chinese painting. The calligraphy content is not particular about it"
8cf3f099eae54abc9035d0162d0b7629.jpg,sketching*symbolism*still life,55,5.33,,5.33,5.17,5,5.17,,5.33,5.33,5,
8cf449f937ab4931bf967d9dd0e72f38.png,sketching*symbolism*still life,78.33,7,,7.17,6.83,6.83,6.83,,7.5,7.67,7.33,
8cfc7bc124ad41669f5a332566642c2c.jpg,sketching*classicism*still life,33.33,3.67,,3.67,3.33,3.5,3,,3,3.67,3.33,"The screen basically meets various screen evaluation standards, but there are some issues with the spatial perspective of the screen"
8cfc81572e824d5a91f25c48292cefaf.jpg,sketching*romanticism*still life,37.14,4.29,3.43,3.71,,3.86,,,3.43,3.57,3.86,"There are abstract elements, but the sense of order and composition are not good, and the details are not good"
8cfc915caf7b4dc096a2a7fbc546d1b0.png,oil painting*romanticism*landscapes,50,5.6,4.4,4.2,,5,,4.2,3.8,5.2,4.4,
8d0405570bd949fa84d42b41df86cb8a.JPG,sketching*romanticism*still life,52.5,5.33,5.17,4.83,,4.67,,,5,5,5,
8d10ea3851844e3dbcc48f8c0ca2e88f.png,traditional Chinese painting*meticulous*portraiture,70,,,7.67,6.17,,7.17,7.5,7.17,7,,"A very innovative technique for creating traditional Chinese painting, highlighting the expressions of the characters, making the entire character very lively."
8d18ea57517442a8bfa2da4e1d3d6158.png,traditional Chinese painting*freehand*portraiture,58.33,6,6.33,6.33,,6.17,,5.83,5.5,6,,"A very innovative technique for creating traditional Chinese painting, highlighting the expressions of the characters, making the entire character very lively. The character image is not easy to use colors and lines, and it can be combined well with calligraphy"
8d266cb98c1d40ee9f125057edf87b79.jpg,sketching*romanticism*still life,80.83,7.5,7.67,7.67,,8,,,8,8.67,7.67,
8d29bba2c8d34302a7587af0de1f90f4.jpg,oil painting*symbolism*still life,80.71,7.57,,7.71,8,7.86,7.86,7.86,8.14,7.86,8,"The composition is average, the color relationship is also harmonious, and the contrast between cold and warm is not obvious enough, making the picture lack a sense of atmosphere."
8d2f9e276e214adf8c8eaf050ac391c1.jpg,oil painting*symbolism*landscapes,60.83,6.33,,6.17,6.17,5.83,5.83,5.83,5.67,6,6.17,"The composition is concise and clear, and the colors can be processed more harmoniously."
8d331c14d2b94f7bafebc07542812607.png,traditional Chinese painting*meticulous*mountains and water,74.17,7.67,,7.17,7.17,6.5,6.67,7,7.17,7.33,7.5,"The composition of the picture is dull and lacks variation, with insufficient depth in the far, medium, and close shots. The mountain on the right has a strange shape. The brushstrokes on the screen are very regular, and the colors are also very standard, creating a strong sense of artistic conception."
8d3c978e562e4ac7822aafc59f0b9b27.jpg,sketching*classicism*still life,80,7.17,,7.17,7.5,6.5,7.83,,8.17,7.17,7.17,
8d4888062be245fcb1bcc2069fc80487.jpg,oil painting*romanticism*landscapes,60.71,6.71,5.86,6.14,,6.14,,6.14,5.57,6.57,6,"The composition is reasonable, and the distribution of visual elements is relatively balanced, but there may be a lack of dynamic elements that guide the viewer's gaze. The color matching is harmonious, but there may be a lack of sufficient contrast and hierarchy in certain parts"
8d54de891eb848cf8038cc698f6fd093.jpg,oil painting*classicism*landscapes,66.67,6.83,,5.83,6.33,5.83,6,6,5.83,6.17,6,"The composition is rigorous and complete, with some details added to the house, bright and contrasting colors, and the center point should be concentrated"
8d5867ab82a24a3e96d540ecdf094b69.jpg,sketching*classicism*landscapes,68.33,6.67,,6.33,6.33,5.67,6,,6,5.83,6,
8d605b2f4b1a4eee9f0d289b05375585.jpg,oil painting*romanticism*landscapes,73.57,6.71,7.14,6.57,,6.43,,6.57,6.57,6.71,6.71,"The composition is slightly mediocre, the main body is not obvious and slightly messy, lacking specific styling"
8d624cd5f99a4e0294d2e6f453cb3f2f.png,traditional Chinese painting*freehand*floral and avian,65.83,6.83,6.67,6,,6.33,,6.33,5.67,6.17,5.83,
8d65df0a14fa4742a6d9c4d3f85b56f6.jpg,sketching*symbolism*still life,45.83,5.83,,5.17,4.5,4.5,4.17,,4.33,4.67,3.83,"Shadow rendering is natural and smooth, with delicate and rough strokes coexisting. The processing of the boundary between light and dark is slightly stiff and not natural and smooth enough, and it is necessary to enhance the ability to handle the transition effect."
8d694eec9e56403facc2b6fa8a26cd92.jpg,traditional Chinese painting*meticulous*portraiture,68.33,,,6.83,6.5,,6.17,7,7.33,6.83,,"A very delicate painting with delicately crafted characters that are very interesting, and the ink used is very clever."
8d74c6b29da04b38a16b0523c5eb5926.png,traditional Chinese painting*freehand*portraiture,40.83,4,3.67,3.83,,4.33,,3.5,3.33,4.17,,
8d77e34d2eea45949b9198f6cfe84e02.jpg,oil painting*classicism*still life,70.83,7.17,,6.83,6.5,6.67,6.67,7,6.5,6.5,6.5,"The collision of a large number of cool and warm colors makes the picture very impactful, with a strong sense of color"
8d81ef27b4bd4574a1bd64cf7de1473c.jpg,oil painting*classicism*still life,71.67,6.5,,6.33,6.33,6.5,6.33,6.5,6.5,6.17,6.5,"The detailed depiction is rich, and the colors of the flowers stand out from the entire painting. The bottle body is also carefully designed but does not compete with the visual center"
8d97a32c87d547c29f74426860d37b79.jpg,sketching*symbolism*still life,39.17,5.33,,4.5,4.33,3.5,3.17,,3.17,4,3.5,"Lack of control over the design, and a lack of relationship between the front and back of still life. The processing of the boundary between light and dark is slightly stiff and not natural and smooth enough, and it is necessary to enhance the ability to handle the transition effect."
8d983910892e49c4846add831383c72b.jpg,oil painting*classicism*portraiture,50,,,5.33,5,,5,5.17,5.5,5,,"The strong contrast between white and black widens the level of the image, but the details are not well handled"
8da60514cbf349e9b82f9cc614cd4e31.png,traditional Chinese painting*freehand*mountains and water,75,7.33,6.83,7.33,,7,,7.17,7.83,7.17,7.33,"This work looks like a screenshot, incomplete, but the lines are flexible, the thickness and thickness are particular, the baking and dyeing layers are fresh and refined, and the distant and near objects are clear, especially the trees are lightly dyed with blue and white, and the moss is heavily stained with ink, adding a sense of hierarchy to the picture, except for the lack of title. Unfortunately. The brushstrokes on the screen are very regular, and the colors are also very standard, creating a strong sense of artistic conception."
8da731511d424ac2990542dd8e72a52a.jpg,traditional Chinese painting*freehand*portraiture,68.33,6.5,6.67,6.5,,6.67,,7,6.5,6.33,,"A very innovative technique for creating traditional Chinese painting, highlighting the expressions of the characters, making the entire character very lively. The character bust with hands doesn't understand what it feels like to draw, but the overall atmosphere is still good. The hands are a bit strange"
8dae4e1f21e04f4db40174f0049c32fb.jpg,oil painting*symbolism*portraiture,82.14,,,7.14,6.71,,7.43,7.71,7.29,7.57,,
8db3731d975244a0bacedfdb99444320.jpg,sketching*romanticism*still life,50.83,6.33,6.33,5,,4.67,,,4.33,4.67,4.33,
8db801651a8d434092dc1e699d6dce3a.jpg,sketching*romanticism*still life,76.67,7.33,7.17,6.83,,6.67,,,7.33,7.17,7.67,
8dbbae72d26d479da0c6fbd036d86d76.jpg,oil painting*symbolism*portraiture,76.67,,,7.5,7.33,,7.67,7.67,6.67,7.83,,"The color matching is harmonious, and the texture of the character's skin and background is not detailed enough, lacking detailed depiction"
8dc4101934ed453899f4f681ce216b2d.jpg,sketching*symbolism*still life,55.83,5.67,,5.17,5,4.83,4.33,,4.67,4.67,5.17,"The composition is lacking, and it is necessary to enhance the dynamic sense of the picture. At the same time, the details of the sketch are slightly rough and not precise enough, and it is necessary to strengthen the ability to depict details."
8dc656a507cc40aba35a6ab904d7125e.png,sketching*symbolism*portraiture,83.33,,,7.5,8,,7.5,,8.17,8.33,,
8de088eb24e0438b88b34840c6a5cdea.png,traditional Chinese painting*freehand*mountains and water,53.33,5.83,5.83,6,,5.5,,5.67,5.33,5.67,6,"The composition of this work is meticulous, with clear and natural handling of the distance relationship. The strokes and lines are flexible, and the generalization is strong. However, the only drawback is that there is no title, which makes the overall visual effect not perfect. The details of the picture need to be improved, not blindly creating a sense of atmosphere, and the level changes in the picture are not enough."
8de1fdbb97a64ccdbdb69cce1a0a6660.png,traditional Chinese painting*freehand*mountains and water,74.17,7.33,7.17,7.33,,7.33,,7.33,7.33,7.67,7.5,"The picture is very delicate, and calligraphy is the finishing touch. Calligraphy and painting complement each other, and the elements in the picture are concise, intuitive, and rich. This work uses a bit of rice dot technique, with a fresh and natural artistic conception, a clever composition, and light ink as the main color. It is generous and tranquil, making it an excellent work."
8de7b1ca233342308765a46c4fb3af40.jpg,sketching*symbolism*portraiture,82.5,,,7.83,7.83,,7.33,,7.83,7.83,,"The design is complete and vivid, with meticulous expression, weak color contrast, and clear facial structure"
8deaa05d1de34174bb58874cf3a4cc94.jpg,oil painting*symbolism*landscapes,65.83,6.83,,7,7,6.33,6.67,6.67,6.33,6.17,7,The harmonious unity of distance and the layout of mountains and sky creates a strong sense of realism in the scenic atmosphere.
8df3b3f7d3bc48eca0bc9051db7f76fb.jpg,sketching*romanticism*still life,29.29,3.57,3.29,3.43,,3.29,,,3,3.29,3.14,"Has a certain sense of composition, poor order and composition, and low completion level"
8df9092723e54ebe9410d7e3e095800a.jpg,sketching*classicism*portraiture,67.5,,,5.5,6.5,,6.83,,6.5,6.83,,
8dfb1ca70804420ab258f049d7c9051d.png,oil painting*symbolism*landscapes,50.71,5.14,,5.43,4.86,5.29,5.14,5,5.57,4.43,4.57,
8dff75e1e751474bb29664e75931c9df.jpg,oil painting*classicism*still life,32.5,3.5,,3.33,3.33,3.17,3.17,4,3.67,3.17,3.5,"The picture is simply paved with large color blocks to outline the general outline of the object, but the details are very lacking, and the light source is not clear enough. The entire picture is very scattered"
8e150edb731c4f04967624c6141e2cdc.jpg,oil painting*classicism*landscapes,77.5,6.83,,7,6.33,7,7.33,7.17,6.83,7.5,7.5,
8e15d03856f14e27b300dfacb01787b7.png,oil painting*romanticism*portraiture,49.17,4.83,4.5,4.67,,5.17,,4.5,5.17,5,,
8e1716fee4a44ba3b83e8bd5125e1124.jpg,sketching*classicism*still life,46.67,4.67,,5.17,5,4.67,4.17,,4,4.83,4.33,"The linear feeling of the picture is prominent, the picture is complete, the composition is relatively biased, and the portrayal is serious"
8e1da150bad840b6b80e2ce2f557ed78.jpg,sketching*symbolism*portraiture,83.33,,,7.83,7.67,,8.17,,7.67,7.83,,"The design is complete and vivid, the expression is finely portrayed, the color contrast is weak, and the facial structure is strengthened"
8e20066a765e431582cae80be403833a.jpg,oil painting*romanticism*portraiture,52.86,6.43,5.86,5.14,,5.29,,5,4.43,5.71,,"The composition is novel, the spatial hierarchy is complete, the main character is lacking in shaping, and the expression of details is not sufficient."
8e26f95a0a3143c7a8b3127c74c9b378.jpg,sketching*romanticism*still life,51.67,5,5.5,5,,4.67,,,4.17,5,4.67,
8e2de6308c7b450595aaa69556e6eaf9.jpg,oil painting*symbolism*landscapes,77.14,7.29,,6.71,6.86,6.86,7,7,6.57,7,7.43,
8e354d3bd64c427c8b17c698a436827c.jpg,sketching*classicism*portraiture,87.5,,,7.83,7.83,,8.33,,8.67,8.17,,
8e3bbb08d911434aaf97121c4e4072b5.png,sketching*symbolism*portraiture,89.17,,,8,8.33,,7.83,,8.67,8.67,,
8e419e0e99fd4682b121b790924597bd.jpg,oil painting*classicism*still life,80.83,7.33,,7.5,7.67,7.67,7.33,7.33,7.83,7.33,7,"The visual center of the picture is somewhat scattered, and each object is portrayed very accurately, making it difficult to distinguish between primary and secondary. The background is also somewhat eye-catching"
8e44f18e1eba484a854e2893145e8331.jpg,sketching*symbolism*landscapes,72.5,7.33,,7.33,7.17,6.67,6.67,,6.5,7.33,6.5,"This work has a deep depiction of visual details, rich content, and a relatively full composition, with a strong sense of perspective and space"
8e47b4ef1e3d4f9d91d4a4851fdaf8c2.jpg,oil painting*romanticism*landscapes,67.14,6.71,6.57,6.57,,6.43,,6.71,6,6.71,6.29,"The composition is reasonable, the color matching is harmonious, and the brushstrokes are handled properly, which can better express the texture of the scenery, but may appear slightly monotonous in details"
8e49dd9256a64102879e4dbbddb7ef8b.jpg,sketching*classicism*still life,77.14,7,,7.14,8,7,6.71,,7,7.86,7.29,"The picture depicts a magnificent and complex architectural structure, which can be well expressed, with clear light and shadow effects in the picture"
8e4d6f19ea2d45969b360f84fb73fddc.JPG,sketching*classicism*landscapes,51.67,4.5,,4.83,4.33,4.67,5.17,,4.33,4.83,4.5,
8e585cbc66054a5ebe3fac681fbdf40c.png,traditional Chinese painting*freehand*mountains and water,70.83,7,6.83,6.67,,5.83,,7.17,6.33,6.67,6.67,
8e673c7db39149a2ba8c6f851b76d7cd.jpg,oil painting*symbolism*still life,62.14,6.43,,5.57,5.71,6.14,6.29,6,6.14,6,5.29,
8e682a7767574723b73344588d526875.png,traditional Chinese painting*meticulous*mountains and water,76.67,7.33,,6.83,6.5,6.83,7,6.67,7.17,7,6.83,
8e71d6d0b60648ae8fa22a76e6aa16ed.jpg,oil painting*symbolism*landscapes,81.67,7.5,,7.83,7.67,7.67,8,7.67,8.17,7.83,8.17,"The composition is layered, the brushstrokes are delicate, and the texture of plants and mountains and rocks are portrayed very realistically."
8e734b01060b4e6baddd7ee480b6911b.jpg,oil painting*classicism*portraiture,65,,,6.33,7,,6.33,6.5,6.17,6.67,,"Strong light sensitivity, elevates the visual hierarchy, but lacks depiction"
8e79b7c82753406b9b651511eb24a128.png,oil painting*romanticism*landscapes,40,4.2,3.6,3.6,,4.2,,4,3.6,4.2,3.8,
8e90d186791740bb8cf560159b9e3835.jpg,sketching*classicism*landscapes,62.86,6,,5.29,6.14,5.57,5.14,,5,6.57,5.57,"The picture has a whole, but the distinction between the front, middle, and back scenes is not enough, and the main subject is not fully portrayed"
8e937dd8c810410c97947e8073253eb3.png,traditional Chinese painting*meticulous*portraiture,69.17,,,7.67,6.83,,6.67,7.17,6.83,6.33,,"The picture is quite gloomy, the character portrayal is not very beautiful, the colors are relatively low and not pleasing."
8e9a79438ed54da994c3dd9860b66879.png,traditional Chinese painting*meticulous*mountains and water,75.83,7,,6.83,7.17,7.17,6.83,6.83,7.5,7.17,7.17,
8eabe947a09f4685bcc4c5c3cfa45333.jpg,oil painting*classicism*portraiture,47.5,,,5.33,4,,4.67,5.17,4.5,4.5,,"The color matching is good, but the main body is not highlighted, and the details are not well portrayed"
8eb19c25658f47179e22a2386155f85b.jpg,sketching*symbolism*portraiture,77.5,,,7.17,7.33,,7.83,,7.67,7.67,,"Complete design, meticulous expression, strong color contrast, and messy facial structure"
8eb37578aa76419d8f81d34db8351a0d.jpg,sketching*symbolism*landscapes,80.83,7.5,,7.5,7.5,7,7,,7.33,7.67,7.17,"The composition of the picture is relatively reasonable, with slightly insufficient details and a lack of light and shadow details, giving it a sense of space, but the overall appearance is slightly stiff"
8ebb1300ca874ddb917efec7d122f853.jpg,traditional Chinese painting*meticulous*portraiture,69.17,,,7,7,,6.67,7,6.83,6.67,,"A very delicate painting with delicately crafted characters that are very interesting, and the ink used is very clever."
